,id_site,t,sens,nb_usagers,label,trajectoire,voie,id_trajectoire,coordonnees_geo,mode
321,10023,2022-06-12T22:00:00+00:00,O-E,2,[Paris] CF318 Rivoli x Lobau,3 -> 1,Coronapiste,10023_3 -> 1,"[48.856949, 2.353837]",Trottinettes + vélos
322,10023,2022-06-13T05:00:00+00:00,O-E,78,[Paris] CF318 Rivoli x Lobau,1 -> 1,Piste cyclable,10023_1 -> 1,"[48.856949, 2.353837]",Trottinettes + vélos
323,10023,2022-06-13T09:00:00+00:00,E-O,151,[Paris] CF318 Rivoli x Lobau,4 -> 1,Coronapiste,10023_4 -> 1,"[48.856949, 2.353837]","Véhicules légers < 3,5t"
324,10023,2022-06-13T09:00:00+00:00,E-O,3,[Paris] CF318 Rivoli x Lobau,2 -> 1,Piste cyclable,10023_2 -> 1,"[48.856949, 2.353837]",2 roues motorisées
325,10023,2022-06-13T10:00:00+00:00,E-O,191,[Paris] CF318 Rivoli x Lobau,4 -> 1,Coronapiste,10023_4 -> 1,"[48.856949, 2.353837]","Véhicules légers < 3,5t"
326,10023,2022-06-13T13:00:00+00:00,E-O,4,[Paris] CF318 Rivoli x Lobau,4 -> 1,Coronapiste,10023_4 -> 1,"[48.856949, 2.353837]",Autobus et autocars
327,10023,2022-06-13T19:00:00+00:00,E-O,6,[Paris] CF318 Rivoli x Lobau,5 -> 1,Voie de circulation générale,10023_5 -> 1,"[48.856949, 2.353837]",Trottinettes + vélos
328,10028,2022-06-13T03:00:00+00:00,O-E,5,[Paris] CF4 Poissonnière x Montmartre EST,1 -> 1,Voie de circulation générale,10028_1 -> 1,"[48.8714843, 2.3418311]",2 roues motorisées
329,10028,2022-06-13T06:00:00+00:00,O-E,54,[Paris] CF4 Poissonnière x Montmartre EST,1 -> 1,Voie de circulation générale,10028_1 -> 1,"[48.8714843, 2.3418311]","Véhicules légers < 3,5t"
330,10028,2022-06-13T10:00:00+00:00,O-E,83,[Paris] CF4 Poissonnière x Montmartre EST,2 -> 1,Piste cyclable,10028_2 -> 1,"[48.8714843, 2.3418311]",Trottinettes + vélos
331,10028,2022-06-13T12:00:00+00:00,O-E,134,[Paris] CF4 Poissonnière x Montmartre EST,1 -> 1,Voie de circulation générale,10028_1 -> 1,"[48.8714843, 2.3418311]",2 roues motorisées
332,10028,2022-06-13T16:00:00+00:00,O-E,153,[Paris] CF4 Poissonnière x Montmartre EST,1 -> 1,Voie de circulation générale,10028_1 -> 1,"[48.8714843, 2.3418311]",Trottinettes + vélos
333,10028,2022-06-13T21:00:00+00:00,O-E,66,[Paris] CF4 Poissonnière x Montmartre EST,1 -> 1,Voie de circulation générale,10028_1 -> 1,"[48.8714843, 2.3418311]",Trottinettes + vélos
334,10028,2022-06-13T21:00:00+00:00,O-E,64,[Paris] CF4 Poissonnière x Montmartre EST,1 -> 1,Voie de circulation générale,10028_1 -> 1,"[48.8714843, 2.3418311]",2 roues motorisées
335,10029,2022-06-12T23:00:00+00:00,E-O,1,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]",Autobus et autocars
336,10029,2022-06-12T23:00:00+00:00,E-O,1,[Paris] CF4 Poissonnière x Montmartre OUEST,3 -> 1,Piste cyclable,10029_3 -> 1,"[48.8714843, 2.341831]",Autobus et autocars
337,10029,2022-06-13T00:00:00+00:00,E-O,15,[Paris] CF4 Poissonnière x Montmartre OUEST,3 -> 1,Piste cyclable,10029_3 -> 1,"[48.8714843, 2.341831]","Véhicules légers < 3,5t"
338,10029,2022-06-13T01:00:00+00:00,E-O,13,[Paris] CF4 Poissonnière x Montmartre OUEST,1 -> 1,Voie de circulation générale,10029_1 -> 1,"[48.8714843, 2.341831]",2 roues motorisées
339,10029,2022-06-13T02:00:00+00:00,E-O,2,[Paris] CF4 Poissonnière x Montmartre OUEST,1 -> 1,Voie de circulation générale,10029_1 -> 1,"[48.8714843, 2.341831]","Véhicules lourds > 3,5t"
340,10029,2022-06-13T03:00:00+00:00,E-O,1,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]",2 roues motorisées
341,10029,2022-06-13T04:00:00+00:00,E-O,4,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]",Trottinettes + vélos
342,10029,2022-06-13T04:00:00+00:00,E-O,43,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]","Véhicules légers < 3,5t"
343,10029,2022-06-13T04:00:00+00:00,E-O,5,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]","Véhicules lourds > 3,5t"
344,10029,2022-06-13T06:00:00+00:00,E-O,177,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]",Trottinettes + vélos
345,10029,2022-06-13T06:00:00+00:00,E-O,33,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]","Véhicules lourds > 3,5t"
346,10029,2022-06-13T07:00:00+00:00,E-O,547,[Paris] CF4 Poissonnière x Montmartre OUEST,1 -> 1,Voie de circulation générale,10029_1 -> 1,"[48.8714843, 2.341831]","Véhicules légers < 3,5t"
347,10029,2022-06-13T07:00:00+00:00,E-O,19,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]","Véhicules lourds > 3,5t"
348,10029,2022-06-13T08:00:00+00:00,E-O,8,[Paris] CF4 Poissonnière x Montmartre OUEST,3 -> 1,Piste cyclable,10029_3 -> 1,"[48.8714843, 2.341831]",Autobus et autocars
349,10029,2022-06-13T12:00:00+00:00,E-O,23,[Paris] CF4 Poissonnière x Montmartre OUEST,1 -> 1,Voie de circulation générale,10029_1 -> 1,"[48.8714843, 2.341831]",Trottinettes + vélos
350,10029,2022-06-13T12:00:00+00:00,E-O,2,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]",Autobus et autocars
351,10029,2022-06-13T15:00:00+00:00,E-O,37,[Paris] CF4 Poissonnière x Montmartre OUEST,3 -> 1,Piste cyclable,10029_3 -> 1,"[48.8714843, 2.341831]",2 roues motorisées
352,10029,2022-06-13T16:00:00+00:00,E-O,173,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]",2 roues motorisées
353,10029,2022-06-13T18:00:00+00:00,E-O,1,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]",Autobus et autocars
354,10029,2022-06-13T19:00:00+00:00,E-O,3,[Paris] CF4 Poissonnière x Montmartre OUEST,3 -> 1,Piste cyclable,10029_3 -> 1,"[48.8714843, 2.341831]",Autobus et autocars
355,10029,2022-06-13T20:00:00+00:00,E-O,53,[Paris] CF4 Poissonnière x Montmartre OUEST,2 -> 1,Voie de circulation générale,10029_2 -> 1,"[48.8714843, 2.341831]",2 roues motorisées
356,10029,2022-06-13T21:00:00+00:00,E-O,8,[Paris] CF4 Poissonnière x Montmartre OUEST,3 -> 1,Piste cyclable,10029_3 -> 1,"[48.8714843, 2.341831]",Trottinettes + vélos
357,10029,2022-06-13T21:00:00+00:00,E-O,6,[Paris] CF4 Poissonnière x Montmartre OUEST,1 -> 1,Voie de circulation générale,10029_1 -> 1,"[48.8714843, 2.341831]",Autobus et autocars
358,10029,2022-06-13T21:00:00+00:00,E-O,182,[Paris] CF4 Poissonnière x Montmartre OUEST,1 -> 1,Voie de circulation générale,10029_1 -> 1,"[48.8714843, 2.341831]",2 roues motorisées
359,10030,2022-06-12T23:00:00+00:00,S-N,8,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",Trottinettes
360,10030,2022-06-13T02:00:00+00:00,S-N,14,[Paris] CF1 Rivoli x Sébastopol,3 -> 2,Piste cyclable,10030_3 -> 2,"[48.858628, 2.348208]",Vélos
361,10030,2022-06-13T02:00:00+00:00,S-N,11,[Paris] CF1 Rivoli x Sébastopol,2 -> 1,Voie de circulation générale,10030_2 -> 1,"[48.858628, 2.348208]","Véhicules lourds > 3,5t"
362,10030,2022-06-13T04:00:00+00:00,S-N,3,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",Vélos
363,10030,2022-06-13T05:00:00+00:00,S-N,12,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",Vélos
364,10030,2022-06-13T05:00:00+00:00,S-N,225,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]","Véhicules légers < 3,5t"
365,10030,2022-06-13T07:00:00+00:00,S-N,41,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",Vélos
366,10030,2022-06-13T07:00:00+00:00,S-N,636,[Paris] CF1 Rivoli x Sébastopol,3 -> 2,Piste cyclable,10030_3 -> 2,"[48.858628, 2.348208]",Vélos
367,10030,2022-06-13T07:00:00+00:00,N-S,716,[Paris] CF1 Rivoli x Sébastopol,4 -> 2,Piste cyclable,10030_4 -> 2,"[48.858628, 2.348208]",Vélos
368,10030,2022-06-13T07:00:00+00:00,N-S,2,[Paris] CF1 Rivoli x Sébastopol,4 -> 2,Piste cyclable,10030_4 -> 2,"[48.858628, 2.348208]","Véhicules légers < 3,5t"
369,10030,2022-06-13T08:00:00+00:00,S-N,59,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",2 roues motorisées
370,10030,2022-06-13T12:00:00+00:00,S-N,104,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",2 roues motorisées
371,10030,2022-06-13T13:00:00+00:00,S-N,262,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]","Véhicules légers < 3,5t"
372,10030,2022-06-13T15:00:00+00:00,S-N,3,[Paris] CF1 Rivoli x Sébastopol,2 -> 1,Voie de circulation générale,10030_2 -> 1,"[48.858628, 2.348208]",Autobus et autocars
373,10030,2022-06-13T16:00:00+00:00,N-S,811,[Paris] CF1 Rivoli x Sébastopol,4 -> 2,Piste cyclable,10030_4 -> 2,"[48.858628, 2.348208]",Vélos
374,10030,2022-06-13T18:00:00+00:00,S-N,551,[Paris] CF1 Rivoli x Sébastopol,2 -> 1,Voie de circulation générale,10030_2 -> 1,"[48.858628, 2.348208]","Véhicules légers < 3,5t"
375,10030,2022-06-13T19:00:00+00:00,S-N,44,[Paris] CF1 Rivoli x Sébastopol,3 -> 2,Piste cyclable,10030_3 -> 2,"[48.858628, 2.348208]",Trottinettes
376,10030,2022-06-13T21:00:00+00:00,S-N,72,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",2 roues motorisées
377,10030,2022-06-13T21:00:00+00:00,S-N,171,[Paris] CF1 Rivoli x Sébastopol,2 -> 1,Voie de circulation générale,10030_2 -> 1,"[48.858628, 2.348208]",2 roues motorisées
378,10030,2022-06-13T21:00:00+00:00,S-N,4,[Paris] CF1 Rivoli x Sébastopol,2 -> 1,Voie de circulation générale,10030_2 -> 1,"[48.858628, 2.348208]",Trottinettes
379,10004,2022-06-13T23:00:00+00:00,E-O,3,[Paris] Rivoli x Nicolas Flamel,2 -> 1,Piste cyclable,10004_2 -> 1,"[48.858273, 2.349109]",Trottinettes
380,10004,2022-06-14T00:00:00+00:00,O-E,1,[Paris] Rivoli x Nicolas Flamel,1 -> 1,Piste cyclable,10004_1 -> 1,"[48.858273, 2.349109]","Véhicules légers < 3,5t"
381,10004,2022-06-14T02:00:00+00:00,E-O,2,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]",Vélos
382,10004,2022-06-14T02:00:00+00:00,E-O,1,[Paris] Rivoli x Nicolas Flamel,2 -> 1,Piste cyclable,10004_2 -> 1,"[48.858273, 2.349109]","Véhicules lourds > 3,5t"
383,10004,2022-06-14T05:00:00+00:00,E-O,1,[Paris] Rivoli x Nicolas Flamel,4 -> 3,Voie de circulation générale,10004_4 -> 3,"[48.858273, 2.349109]",2 roues motorisées
384,10004,2022-06-14T07:00:00+00:00,E-O,1,[Paris] Rivoli x Nicolas Flamel,5 -> 2,Coronapiste,10004_5 -> 2,"[48.858273, 2.349109]",Vélos
385,10004,2022-06-14T10:00:00+00:00,O-E,389,[Paris] Rivoli x Nicolas Flamel,1 -> 1,Piste cyclable,10004_1 -> 1,"[48.858273, 2.349109]",Vélos
386,10004,2022-06-14T10:00:00+00:00,O-E,1,[Paris] Rivoli x Nicolas Flamel,3 -> 2,Coronapiste,10004_3 -> 2,"[48.858273, 2.349109]",Vélos
387,10004,2022-06-14T10:00:00+00:00,E-O,9,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]",Vélos
388,10004,2022-06-14T11:00:00+00:00,E-O,2,[Paris] Rivoli x Nicolas Flamel,5 -> 2,Coronapiste,10004_5 -> 2,"[48.858273, 2.349109]","Véhicules lourds > 3,5t"
389,10004,2022-06-14T12:00:00+00:00,E-O,58,[Paris] Rivoli x Nicolas Flamel,2 -> 1,Piste cyclable,10004_2 -> 1,"[48.858273, 2.349109]",Vélos
390,10004,2022-06-14T12:00:00+00:00,E-O,8,[Paris] Rivoli x Nicolas Flamel,4 -> 2,Coronapiste,10004_4 -> 2,"[48.858273, 2.349109]",2 roues motorisées
391,10004,2022-06-14T13:00:00+00:00,E-O,248,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]","Véhicules légers < 3,5t"
392,10004,2022-06-14T13:00:00+00:00,E-O,52,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]",2 roues motorisées
393,10004,2022-06-14T13:00:00+00:00,O-E,52,[Paris] Rivoli x Nicolas Flamel,1 -> 1,Piste cyclable,10004_1 -> 1,"[48.858273, 2.349109]",Trottinettes
394,10004,2022-06-14T13:00:00+00:00,E-O,9,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]","Véhicules lourds > 3,5t"
395,10004,2022-06-14T19:00:00+00:00,E-O,20,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]",Vélos
396,10004,2022-06-14T20:00:00+00:00,E-O,1,[Paris] Rivoli x Nicolas Flamel,5 -> 2,Coronapiste,10004_5 -> 2,"[48.858273, 2.349109]",2 roues motorisées
397,10015,2022-06-14T00:00:00+00:00,S-N,13,[Paris] Amsterdam x Clichy,2 -> 2,Coronapiste,10015_2 -> 2,"[48.883513, 2.327263]",Trottinettes + vélos
398,10015,2022-06-14T01:00:00+00:00,N-S,13,[Paris] Amsterdam x Clichy,1 -> 1,Voie de circulation générale,10015_1 -> 1,"[48.883513, 2.327263]",Trottinettes + vélos
399,10015,2022-06-14T02:00:00+00:00,S-N,1,[Paris] Amsterdam x Clichy,2 -> 2,Coronapiste,10015_2 -> 2,"[48.883513, 2.327263]",2 roues motorisées
400,10030,2022-06-21T03:00:00+00:00,S-N,2,[Paris] CF1 Rivoli x Sébastopol,2 -> 1,Voie de circulation générale,10030_2 -> 1,"[48.858628, 2.348208]",Vélos
401,10030,2022-06-21T06:00:00+00:00,S-N,23,[Paris] CF1 Rivoli x Sébastopol,2 -> 1,Voie de circulation générale,10030_2 -> 1,"[48.858628, 2.348208]",Vélos
402,10030,2022-06-21T07:00:00+00:00,S-N,41,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",Vélos
403,10030,2022-06-21T10:00:00+00:00,S-N,3,[Paris] CF1 Rivoli x Sébastopol,2 -> 1,Voie de circulation générale,10030_2 -> 1,"[48.858628, 2.348208]",Vélos
404,10030,2022-06-21T10:00:00+00:00,S-N,281,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]","Véhicules légers < 3,5t"
405,10030,2022-06-21T10:00:00+00:00,N-S,28,[Paris] CF1 Rivoli x Sébastopol,4 -> 2,Piste cyclable,10030_4 -> 2,"[48.858628, 2.348208]",Trottinettes
406,10030,2022-06-21T12:00:00+00:00,,12,,2 -> 2,,10030_2 -> 2,,Vélos
407,10030,2022-06-21T13:00:00+00:00,S-N,150,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]","Véhicules légers < 3,5t"
408,10030,2022-06-21T13:00:00+00:00,S-N,6,[Paris] CF1 Rivoli x Sébastopol,2 -> 1,Voie de circulation générale,10030_2 -> 1,"[48.858628, 2.348208]",Trottinettes
409,10030,2022-06-21T14:00:00+00:00,S-N,26,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",Trottinettes
410,10030,2022-06-21T15:00:00+00:00,S-N,98,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",2 roues motorisées
411,10030,2022-06-21T16:00:00+00:00,S-N,15,[Paris] CF1 Rivoli x Sébastopol,2 -> 1,Voie de circulation générale,10030_2 -> 1,"[48.858628, 2.348208]",Trottinettes
412,10030,2022-06-21T17:00:00+00:00,S-N,243,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]","Véhicules légers < 3,5t"
413,10030,2022-06-21T17:00:00+00:00,S-N,160,[Paris] CF1 Rivoli x Sébastopol,1 -> 1,Voie de circulation générale,10030_1 -> 1,"[48.858628, 2.348208]",2 roues motorisées
414,10004,2022-06-21T22:00:00+00:00,O-E,399,[Paris] Rivoli x Nicolas Flamel,1 -> 1,Piste cyclable,10004_1 -> 1,"[48.858273, 2.349109]",Vélos
415,10004,2022-06-21T22:00:00+00:00,E-O,2,[Paris] Rivoli x Nicolas Flamel,4 -> 3,Voie de circulation générale,10004_4 -> 3,"[48.858273, 2.349109]",2 roues motorisées
416,10004,2022-06-21T22:00:00+00:00,E-O,2,[Paris] Rivoli x Nicolas Flamel,4 -> 3,Voie de circulation générale,10004_4 -> 3,"[48.858273, 2.349109]",Trottinettes
417,10004,2022-06-21T22:00:00+00:00,E-O,1,[Paris] Rivoli x Nicolas Flamel,5 -> 2,Coronapiste,10004_5 -> 2,"[48.858273, 2.349109]","Véhicules lourds > 3,5t"
418,10004,2022-06-22T00:00:00+00:00,E-O,30,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]",Vélos
419,10004,2022-06-22T04:00:00+00:00,E-O,9,[Paris] Rivoli x Nicolas Flamel,2 -> 1,Piste cyclable,10004_2 -> 1,"[48.858273, 2.349109]",Trottinettes
420,10004,2022-06-22T08:00:00+00:00,E-O,40,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]",2 roues motorisées
421,10004,2022-06-22T09:00:00+00:00,E-O,4,[Paris] Rivoli x Nicolas Flamel,4 -> 2,Coronapiste,10004_4 -> 2,"[48.858273, 2.349109]","Véhicules lourds > 3,5t"
422,10004,2022-06-22T10:00:00+00:00,E-O,1,[Paris] Rivoli x Nicolas Flamel,5 -> 2,Coronapiste,10004_5 -> 2,"[48.858273, 2.349109]",Autobus et autocars
423,10004,2022-06-22T12:00:00+00:00,E-O,38,[Paris] Rivoli x Nicolas Flamel,4 -> 2,Coronapiste,10004_4 -> 2,"[48.858273, 2.349109]",Trottinettes
424,10004,2022-06-22T13:00:00+00:00,E-O,2,[Paris] Rivoli x Nicolas Flamel,4 -> 2,Coronapiste,10004_4 -> 2,"[48.858273, 2.349109]","Véhicules lourds > 3,5t"
425,10004,2022-06-22T13:00:00+00:00,E-O,7,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]","Véhicules lourds > 3,5t"
426,10004,2022-06-22T15:00:00+00:00,O-E,4,[Paris] Rivoli x Nicolas Flamel,3 -> 2,Coronapiste,10004_3 -> 2,"[48.858273, 2.349109]",Vélos
427,10004,2022-06-22T16:00:00+00:00,E-O,214,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]","Véhicules légers < 3,5t"
428,10004,2022-06-22T17:00:00+00:00,E-O,3,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]",Trottinettes
429,10004,2022-06-22T18:00:00+00:00,O-E,667,[Paris] Rivoli x Nicolas Flamel,1 -> 1,Piste cyclable,10004_1 -> 1,"[48.858273, 2.349109]",Vélos
430,10004,2022-06-22T18:00:00+00:00,E-O,1,[Paris] Rivoli x Nicolas Flamel,4 -> 3,Voie de circulation générale,10004_4 -> 3,"[48.858273, 2.349109]",2 roues motorisées
431,10004,2022-06-22T18:00:00+00:00,E-O,3,[Paris] Rivoli x Nicolas Flamel,5 -> 2,Coronapiste,10004_5 -> 2,"[48.858273, 2.349109]",2 roues motorisées
432,10004,2022-06-22T19:00:00+00:00,E-O,16,[Paris] Rivoli x Nicolas Flamel,2 -> 1,Piste cyclable,10004_2 -> 1,"[48.858273, 2.349109]",Trottinettes
433,10004,2022-06-22T20:00:00+00:00,O-E,51,[Paris] Rivoli x Nicolas Flamel,1 -> 1,Piste cyclable,10004_1 -> 1,"[48.858273, 2.349109]",Trottinettes
434,10004,2022-06-22T20:00:00+00:00,E-O,7,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]",Trottinettes
435,10004,2022-06-22T20:00:00+00:00,E-O,1,[Paris] Rivoli x Nicolas Flamel,5 -> 3,Voie de circulation générale,10004_5 -> 3,"[48.858273, 2.349109]","Véhicules lourds > 3,5t"
436,10015,2022-06-22T01:00:00+00:00,S-N,4,[Paris] Amsterdam x Clichy,2 -> 2,Coronapiste,10015_2 -> 2,"[48.883513, 2.327263]",2 roues motorisées
437,10015,2022-06-22T02:00:00+00:00,N-S,2,[Paris] Amsterdam x Clichy,1 -> 1,Voie de circulation générale,10015_1 -> 1,"[48.883513, 2.327263]","Véhicules lourds > 3,5t"
438,10015,2022-06-22T04:00:00+00:00,S-N,13,[Paris] Amsterdam x Clichy,2 -> 2,Coronapiste,10015_2 -> 2,"[48.883513, 2.327263]",Trottinettes + vélos
439,10015,2022-06-22T05:00:00+00:00,N-S,32,[Paris] Amsterdam x Clichy,1 -> 1,Voie de circulation générale,10015_1 -> 1,"[48.883513, 2.327263]",2 roues motorisées
440,10015,2022-06-22T06:00:00+00:00,N-S,75,[Paris] Amsterdam x Clichy,1 -> 1,Voie de circulation générale,10015_1 -> 1,"[48.883513, 2.327263]",2 roues motorisées
441,10015,2022-06-22T10:00:00+00:00,N-S,73,[Paris] Amsterdam x Clichy,1 -> 1,Voie de circulation générale,10015_1 -> 1,"[48.883513, 2.327263]",2 roues motorisées
442,10015,2022-06-22T11:00:00+00:00,S-N,75,[Paris] Amsterdam x Clichy,2 -> 2,Coronapiste,10015_2 -> 2,"[48.883513, 2.327263]",Trottinettes + vélos
443,10015,2022-06-22T11:00:00+00:00,N-S,88,[Paris] Amsterdam x Clichy,1 -> 1,Voie de circulation générale,10015_1 -> 1,"[48.883513, 2.327263]","Véhicules légers < 3,5t"
444,10015,2022-06-22T14:00:00+00:00,S-N,70,[Paris] Amsterdam x Clichy,2 -> 2,Coronapiste,10015_2 -> 2,"[48.883513, 2.327263]",Trottinettes + vélos
445,10015,2022-06-22T15:00:00+00:00,N-S,146,[Paris] Amsterdam x Clichy,1 -> 1,Voie de circulation générale,10015_1 -> 1,"[48.883513, 2.327263]",Trottinettes + vélos
446,10015,2022-06-22T15:00:00+00:00,S-N,5,[Paris] Amsterdam x Clichy,2 -> 2,Coronapiste,10015_2 -> 2,"[48.883513, 2.327263]",2 roues motorisées
447,10015,2022-06-22T16:00:00+00:00,N-S,60,[Paris] Amsterdam x Clichy,1 -> 1,Voie de circulation générale,10015_1 -> 1,"[48.883513, 2.327263]","Véhicules légers < 3,5t"
448,10015,2022-06-22T21:00:00+00:00,N-S,1,[Paris] Amsterdam x Clichy,1 -> 1,Voie de circulation générale,10015_1 -> 1,"[48.883513, 2.327263]","Véhicules lourds > 3,5t"
449,10022,2022-06-22T04:00:00+00:00,O-E,2,[Paris] CF892 Rivoli x Bourdonnais,2 -> 2,Coronapiste,10022_2 -> 2,"[48.859617, 2.344817]",Trottinettes + vélos
450,10022,2022-06-22T06:00:00+00:00,E-O,846,[Paris] CF892 Rivoli x Bourdonnais,3 -> 2,Coronapiste,10022_3 -> 2,"[48.859617, 2.344817]",Trottinettes + vélos
451,10022,2022-06-22T08:00:00+00:00,E-O,3,[Paris] CF892 Rivoli x Bourdonnais,5 -> 3,Piste cyclable,10022_5 -> 3,"[48.859617, 2.344817]",2 roues motorisées
452,10022,2022-06-22T09:00:00+00:00,O-E,2,[Paris] CF892 Rivoli x Bourdonnais,2 -> 2,Coronapiste,10022_2 -> 2,"[48.859617, 2.344817]",Trottinettes + vélos
453,10022,2022-06-22T09:00:00+00:00,O-E,1,[Paris] CF892 Rivoli x Bourdonnais,4 -> 3,Piste cyclable,10022_4 -> 3,"[48.859617, 2.344817]",2 roues motorisées
454,10022,2022-06-22T10:00:00+00:00,O-E,6,[Paris] CF892 Rivoli x Bourdonnais,2 -> 2,Coronapiste,10022_2 -> 2,"[48.859617, 2.344817]",Trottinettes + vélos
455,10022,2022-06-22T10:00:00+00:00,O-E,3,[Paris] CF892 Rivoli x Bourdonnais,2 -> 2,Coronapiste,10022_2 -> 2,"[48.859617, 2.344817]",Autobus et autocars
456,10022,2022-06-22T11:00:00+00:00,E-O,28,[Paris] CF892 Rivoli x Bourdonnais,3 -> 2,Coronapiste,10022_3 -> 2,"[48.859617, 2.344817]",2 roues motorisées
457,10022,2022-06-22T15:00:00+00:00,O-E,12,[Paris] CF892 Rivoli x Bourdonnais,2 -> 2,Coronapiste,10022_2 -> 2,"[48.859617, 2.344817]",2 roues motorisées
458,10022,2022-06-22T15:00:00+00:00,E-O,1,[Paris] CF892 Rivoli x Bourdonnais,5 -> 3,Piste cyclable,10022_5 -> 3,"[48.859617, 2.344817]",2 roues motorisées
459,10022,2022-06-22T18:00:00+00:00,E-O,54,[Paris] CF892 Rivoli x Bourdonnais,5 -> 3,Piste cyclable,10022_5 -> 3,"[48.859617, 2.344817]",Trottinettes + vélos
